Job_Name,Company_Name,Location,Skills,Yearly Salary
Senior Engineer Security,Maersk,"Pune, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
Desktop Support Engineer,SecureW2,"Pune, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
Network Engineer -HYDERBAD,SecureW2,"Pune, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
IMMEDIATE FRESHERS REQUIRED- TECHNICAL SUPPORT ENGINEER,Goldman Sachs,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
"Sr Software Engineer- MPLS, BGP, OSPF, Automation Testing",Refinitiv,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
Hadoop Admin,Maersk,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
Network Engineer - Linux,Refinitiv,"Nagpur, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
AVP-Compliance and IT Security Engineering,Talent500,"Hyderabad, Telangana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",530000.0
Information Security Analyst - SOC,FANUC India,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
Principal SQA Engineer (SASE),Netpoleon Group,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Senior Performance Engineer,GO-JEK,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
Security Test Engineer,Modak Analytics,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
Network and Security: Techno Manager,NTT Communications ICT Solutions,"Chennai, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Senior Cloud Security Engineer,BrowserStack,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
AVP-Compliance and IT Security Engineering,Calpine Group,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
AVP-Compliance and IT Security Engineering,Refinitiv,"Ghaziabad, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
AVP-Compliance and IT Security Engineering,Achme Communication,"Coimbatore, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
IMMEDIATE FRESHERS REQUIRED- TECHNICAL SUPPORT ENGINEER,SecureW2,"Coimbatore, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Software Engineer - ROE,Mylan,"Coimbatore, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
Senior Cloud Security Engineer,Cisco Systems,"Coimbatore, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
IT Infrastructure & Cloud Engineer,BrowserStack,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
AVP-Compliance and IT Security Engineering,Tesco Technology,India,"Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
"Threat Research Engineer Pune, Maharashtra",VMware Engineering,India,"Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
Sr. Network Support Engineer,IBKR,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
Security Engineer,Goldman Sachs,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
Technical Engineer Trainee,Maersk,"Udaipur, Rajasthan","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",550000.0
Network Engineer - Linux,Microsoft,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
"Threat Research Engineer Pune, Maharashtra",Tally Solutions,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
Principal SQA Engineer (SASE),Refinitiv,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
AVP-Compliance and IT Security Engineering,Refinitiv,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",550000.0
Network Security Engineer,AltaVista Tech Solutions,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
​Technical Trainee,Oracle,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",530000.0
Information Security Analyst - SOC,Whatfix,"Coimbatore, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
NETWORK SECURITY ENGINEER,CSS Corp Private Limited,"Pune, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",530000.0
Network Engineer -HYDERBAD,SecureW2,"Nagpur, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
Technical Support Engineer - L2 ( 3+ Yrs Exp.),Cisco Systems,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
Consulting Engineer - Routing and Switching (BCS) - 2 to 10...,SecureW2,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
Software Engineer - ROE,Unisys,"Hyderabad, Telangana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
Lead Linux/Unix Engineer,AltaVista Tech Solutions,"Hyderabad, Telangana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
Support Engineer - Wi-Fi & Security,Refinitiv,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
Team Lead,NTT,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
Security Developer 2,Refinitiv,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
Site Reliability Engineer,Rudr Consultancy Services,"Chennai, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
Network Engineer - Linux,Carbon Black,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
Technical Engineer Trainee,Netpoleon Group,"Nagpur, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
IT Infrastructure,Prabhat Group of Industries,"Nagpur, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",530000.0
Senior Engineer - Cyber Security & Communication,Calpine Group,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
Team Lead,Oracle,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
Network Engineer -HYDERBAD,Microsoft Gold Partner Navishaa.com,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
Network & Security Build Engineer,Rackspace,India,"Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
Team Lead,Tesco Technology,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
Support Engineer - Wi-Fi & Security,Refinitiv,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Observability Engineer - Consumer Engineering,Zenq,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
AVP-Compliance and IT Security Engineering,SumTotal,"Chennai, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",550000.0
Senior Performance Engineer,Tesco Technology,"Chennai, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",530000.0
Technical Engineer Trainee,Rudr Consultancy Services,"Hyderabad, Telangana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
Sr. Network Support Engineer,Refinitiv,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
AVP-Compliance and IT Security Engineering,Refinitiv,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
AVP-Compliance and IT Security Engineering,Oracle,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
"Sr Software Engineer- MPLS, BGP, OSPF, Automation Testing",CareerXperts,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
Network Engineer (Senior Systems Engineer),Maersk,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Software Engineer - ROE,Refinitiv,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
Senior Performance Engineer,Salesforce,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",550000.0
Security Analyst II,BrowserStack,"Nagpur, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Microsoft Certified Cloud Systems Engineer,Refinitiv,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
Consulting Engineer - Routing and Switching (BCS) - 2 to 10...,Maersk,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
AVP-Compliance and IT Security Engineering,Microsoft,"Hyderabad, Telangana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
Support Engineer - Wi-Fi & Security,Goldman Sachs,India,"Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
Senior Engineer Security,SonicWall,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
Support Engineer - Wi-Fi & Security,Tesco Technology,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Support Engineering Manager,BrowserStack,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",550000.0
AVP-Compliance and IT Security Engineering,Refinitiv,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
AVP-Compliance and IT Security Engineering,MaxLinear Inc.,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
Software Engineer - ROE,WELLS FARGO BANK,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
Support Engineering Manager,Dell Technologies,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
AVP-Compliance and IT Security Engineering,Refinitiv,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
Cloud Engineer,Rackspace,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
"Sr Software Engineer- MPLS, BGP, OSPF, Automation Testing",Refinitiv,"Hyderabad, Telangana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
Consulting Engineer - Routing and Switching (BCS) - 2 to 10...,Dell Technologies,"Chennai, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
Consulting Engineer - Routing and Switching (BCS) - 2 to 10...,Talend,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Senior Engineer - Cyber Security & Communication,Maersk,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",530000.0
Support Engineer - Wi-Fi & Security,Tally Solutions,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",550000.0
Principal SQA Engineer (SASE),Refinitiv,"Hyderabad, Telangana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",550000.0
Senior Engineer - Cyber Security & Communication,Aeries Technology Group,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
Observability Engineer - Consumer Engineering,Microsoft Gold Partner Navishaa.com,India,"Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
Software Engineer,Royal Information Technology,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
AVP-Compliance and IT Security Engineering,Refinitiv,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Lead Engineer,Inspire People Consultancy,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
Support Engineer - Wi-Fi & Security,Unisys,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
AVP-Compliance and IT Security Engineering,Refinitiv,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Workplace Engineer L3,NTT Global Networks,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",550000.0
Hadoop Admin,Refinitiv,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
Support Engineer - Wi-Fi & Security,Refinitiv,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Lead Engineer,Royal Information Technology,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
AVP-Compliance and IT Security Engineering,Aeries Technology Group,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",500000.0
Senior Performance Engineer,Ciena,India,"Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",530000.0
Network Engineer - Linux,Oracle,"Ghaziabad, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
Lead Linux/Unix Engineer,Rudr Consultancy Services,"Ghaziabad, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
AVP-Compliance and IT Security Engineering,SecureW2,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Support Engineer - Wi-Fi & Security,NTT,"Pune, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",590000.0
Lead Linux/Unix Engineer,Refinitiv,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",550000.0
Information Security Analyst - SOC,Maersk,"Pune, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
Security Test Engineer,Refinitiv,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
Technical Engineer Trainee,Metro Jobs Consultants,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
Lead Engineer,Microsoft,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",540000.0
Support Engineer - Wi-Fi & Security,Diebold Nixdorf,"Noida, Uttar Pradesh","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",580000.0
​Technical Trainee,MaxLinear Inc.,"Mumbai, Maharashtra","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",560000.0
Software Engineer – Network/Embedded/Application Development...,Cisco Systems,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Cyber Security Expert,SoftwareONE,"Chennai, Tamil Nadu","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",570000.0
Security Test Engineer,Talent500,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
AVP-Compliance and IT Security Engineering,Microsoft Gold Partner Navishaa.com,"Gurgaon, Haryana","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",520000.0
Team Lead,Metro Jobs Consultants,"Bengaluru, Karnataka","Secure network architecture,Vulnerability testing,Threat modeling,Virtualization technologies,Cloud security,Firewalls,Encryption solutions,Secure coding practices,Innovation,Collaboration,Problem solving,Communication",510000.0
